FID,MEAN_RR,MEDIAN_RR,SDRR,RMSSD,SDSD,SDRR_RMSSD,HR,VLF,VLF_PCT,LF,LF_PCT,LF_NU,HF,HF_PCT,HF_NU,TP,LF_HF,HF_LF,sampen,higuci,condition
10.42.0.211-52.86.56.92-39779-443-6,785.0248404,786.39606,43.49494713,11.09962732,11.09955103,3.918595271,76.67025902,374.076271,34.63008938,689.9102419,63.86840117,97.7030572,16.2193938,1.501509453,2.296942797,1080.205907,42.53612992,0.023509426,2.172224165,1.15873082,stress
10.42.0.151-10.42.0.1-8168-53-17,1016.928908,1022.28695,94.69785398,22.19497544,22.19486979,4.266634773,59.53250833,2879.74286,59.16712069,1983.755263,40.75818319,99.8170687,3.63555988,0.074696117,0.182931301,4867.133683,545.6533046,0.001832666,2.2132238,1.140977594,stress
202.77.129.150-10.42.0.211-80-54503-6,1005.177455,1011.76885,99.32506506,22.54894672,22.54890844,4.404864951,60.34273343,1923.780729,49.19965851,1978.679341,50.60366101,99.6128363,7.690503024,0.196680483,0.387163702,3910.150573,257.288676,0.003886685,2.119722581,1.227922531,no stress
10.42.0.211-95.213.11.181-45371-80-6,886.2342975,887.353735,92.01583703,13.75939954,13.75933896,6.687489288,68.45270868,2177.269437,73.43254404,774.5729363,26.12394236,98.33061322,13.15014497,0.443513597,1.669386778,2964.992518,58.90223553,0.016977284,2.197678316,1.156244459,stress
180.149.136.194-10.42.0.211-443-55742-6,757.4448771,753.312475,78.30336191,24.50762597,24.50724406,3.195061081,80.07871265,1096.85301,27.29243831,2798.558917,69.63512515,95.77425446,123.4778379,3.072436546,4.22574554,4018.889765,22.66446324,0.044121936,2.216768559,1.216386126,stress
172.217.12.198-10.42.0.211-443-58323-6,770.9277156,773.747555,46.83383347,9.211374207,9.211246819,5.084348156,78.1226995,515.741612,64.89681003,248.0308566,31.21022428,88.90993757,30.93779795,3.892965683,11.09006243,794.7102665,8.017081789,0.124733666,2.207222354,1.28165999,no stress
172.217.10.138-10.42.0.42-443-47378-6,813.8116114,821.474145,104.0764563,14.09199856,14.09199504,7.385500062,75.05402937,1686.873243,68.0426366,766.1033836,30.90196276,96.69747271,26.16487542,1.055400646,3.302527285,2479.141502,29.27984067,0.034153191,2.020723798,1.204514139,stress
205.185.216.10-10.42.0.42-80-52880-6,923.6503711,874.62554,309.3100108,18.07562486,18.07557393,17.11199548,72.61690869,8064.52265,89.77324693,864.3566944,9.621909483,94.08567334,54.33439183,0.604843583,5.91432666,8983.213736,15.9080955,0.062861076,1.944977518,1.119263124,no stress
172.217.12.142-10.42.0.42-443-53623-6,816.5977309,814.12546,54.8507894,12.95254626,12.95254305,4.234749547,73.80821106,615.6958944,37.59637598,1008.891551,61.60617024,98.72210341,13.05947731,0.797453781,1.277896587,1637.646923,77.25359346,0.012944382,2.191617909,1.138830749,stress
10.42.0.211-23.194.140.226-43429-80-6,920.8120663,931.565185,92.17200383,16.97890431,16.97807441,5.428619075,65.89577315,2165.757884,65.07313209,1151.387605,34.59500171,99.04982548,11.04513973,0.331866199,0.950174518,3328.190629,104.2438243,0.009592894,2.08084613,1.195517408,stress
172.217.12.202-10.42.0.151-443-55389-6,885.7256053,864.500565,228.8326233,17.19335179,17.19333645,13.30936667,71.83637197,8024.814178,90.8740464,785.3938646,8.89390295,97.45724495,20.49169578,0.232050646,2.54275505,8830.699739,38.32742165,0.02609098,1.904353854,1.103648184,no stress
151.101.117.140-10.42.0.211-443-34187-6,821.4022425,821.163425,58.50860774,21.06932731,21.06932214,2.77695661,73.42635872,654.5120096,27.7311473,1668.155031,70.67838668,97.79923721,37.53826329,1.590466017,2.200762787,2360.205304,44.43879085,0.022502862,2.191180173,1.288440073,stress
10.42.0.211-64.71.142.96-49124-80-6,875.2632841,883.32822,110.5990842,17.42232404,17.42205052,6.348124625,69.80865821,3354.472411,72.47420151,1231.698736,26.61115414,96.67713778,42.33436454,0.914644358,3.322862218,4628.505511,29.09453701,0.034370714,2.120537831,1.1499244,stress
10.42.0.211-64.71.142.124-48146-443-6,927.1782883,938.67138,88.41098284,16.70266945,16.70263955,5.293224723,65.3908548,1670.549894,64.30836346,916.7684257,35.29129979,98.87834577,10.39961957,0.40033675,1.121654227,2597.717939,88.15403484,0.01134378,2.06395873,1.199322164,no stress
216.58.219.227-10.42.0.151-443-52767-6,1104.362629,1096.1922,94.3446228,17.74585806,17.74560756,5.316430599,54.73692321,2594.150195,71.17584031,1050.02128,28.80949111,99.94911013,0.534626586,0.014668579,0.050889875,3644.706102,1964.027433,0.000509158,2.182946739,1.136834932,stress
8.0.6.4-8.6.0.1-0-0-0,831.9726637,772.00127,266.11248,17.84995646,17.84882471,14.90829855,79.48485573,8956.559503,90.59708931,847.7486163,8.575118279,91.19642373,81.83675735,0.827792414,8.803576268,9886.144876,10.35902013,0.096534227,1.943349055,1.124702031,no stress
10.42.0.211-88.212.201.193-51676-443-6,778.2990082,780.60941,53.15796117,12.72210145,12.72168388,4.178394692,77.46804205,564.894587,48.38534836,555.1383699,47.54969162,92.12440675,47.45804238,4.064960022,7.875593252,1167.490999,11.69745615,0.085488673,2.164741242,1.305746173,stress
10.42.0.151-63.250.200.63-38363-443-6,845.5230602,819.4153,127.6349983,14.39608069,14.39501895,8.865954636,72.46987959,2707.112139,76.58009686,802.4481035,22.70003987,96.92627563,25.44722035,0.719863271,3.073724372,3535.007463,31.53382148,0.031711983,2.024885974,1.166397645,stress
10.42.0.211-10.42.0.1-38457-53-17,638.9795613,673.60613,114.1577345,14.57161454,14.57153349,7.834254347,97.75965292,1291.891117,55.24264073,909.6408981,38.89721408,86.90685669,137.0439467,5.860145191,13.09314331,2338.575961,6.637585386,0.150657196,1.815270525,1.202619329,stress
192.229.173.173-10.42.0.211-80-50502-6,768.4619204,768.258035,52.60450662,10.1629242,10.16255613,5.176119153,78.44564695,995.3628231,69.74815457,402.006963,28.16987247,93.11786464,29.71144524,2.081972952,6.882135362,1427.081231,13.53037389,0.073907788,2.106548808,1.237833556,stress
172.217.12.142-10.42.0.211-443-45916-6,766.4586998,771.706685,63.61057102,9.640600307,9.640493543,6.598196067,78.86220144,1102.90336,70.8051409,433.1317178,27.80656348,95.24472576,21.6249255,1.388295614,4.755274238,1557.660004,20.02928138,0.049926904,2.119522576,1.149649536,stress
172.217.12.131-10.42.0.211-443-54358-6,882.5557025,887.202705,128.9522515,16.40365298,16.40364452,7.861191146,69.54667545,3859.489549,79.4452725,965.9704577,19.88392124,96.73648676,32.58809048,0.670806254,3.263513245,4858.048097,29.64182447,0.033736115,2.145940623,1.143190847,stress
10.42.0.151-31.13.71.37-45678-443-6,1032.893801,1014.2135,391.5545163,15.34591487,15.34094307,25.51522796,67.46505052,5981.966202,91.98875603,473.3273425,7.278675933,90.85575178,47.63840071,0.732568034,9.144248222,6502.931945,9.93583612,0.100645782,1.982246629,1.100173539,no stress
172.217.10.228-10.42.0.151-443-51827-6,848.8703924,847.04493,67.59586047,10.56339753,10.5632376,6.399064345,71.12830107,1569.874776,75.79879513,490.0268499,23.66013225,97.76427404,11.20619736,0.54107262,2.235725961,2071.107823,43.72820093,0.022868537,2.084572763,1.160435459,stress
10.42.0.211-104.244.43.3-40701-443-6,728.4850652,725.1542,39.96323916,10.24901116,10.24899507,3.899228767,82.60781741,380.2394874,51.00983731,316.9715759,42.52232884,86.79768856,48.2127754,6.467833855,13.20231144,745.4238387,6.574431222,0.152104413,2.11867855,1.319115792,no stress
10.42.0.42-103.235.46.211-39424-443-6,748.7841578,749.33231,58.33699743,9.735830626,9.735417831,5.991989761,80.62480834,1035.607924,71.68180657,384.6663023,26.62549681,94.0225826,24.45488078,1.692696621,5.9774174,1444.729107,15.7296331,0.063574274,2.126509374,1.181671995,no stress
182.22.24.124-10.42.0.211-443-33055-6,958.9972834,956.554535,54.90285589,12.06793348,12.06791638,4.549482807,62.77251826,1266.589136,69.77733261,545.8843752,30.07317411,99.5053604,2.713582758,0.149493282,0.494639602,1815.187094,201.1673953,0.004970984,2.168211271,1.169975563,stress
172.217.10.106-10.42.0.211-443-47662-6,1035.62219,1037.19725,102.1910282,21.9716233,21.9715206,4.651045886,58.52765375,3260.567323,62.84059619,1925.326346,37.106627,99.85797185,2.738394704,0.052776814,0.142028151,5188.632064,703.085769,0.001422302,2.182063242,1.13655118,stress
10.42.0.151-10.42.0.1-20719-53-17,637.5728525,651.387145,96.70323743,15.1045889,15.10458452,6.402242265,96.71363563,2153.878002,60.73725552,1300.148397,36.66291467,93.37837981,92.19574045,2.599829814,6.621620185,3546.222139,14.10204409,0.070911706,1.984502587,1.139665473,stress
10.42.0.42-119.146.74.33-40529-443-6,889.6775729,901.423545,78.60036244,13.51920167,13.51844209,5.813979581,67.9852951,2160.940502,71.91589234,840.4345019,27.96957949,99.59219581,3.441361109,0.114528167,0.407804188,3004.816365,244.2157261,0.00409474,2.150751018,1.080369987,no stress
203.205.158.37-10.42.0.211-80-46174-6,803.0900914,804.35245,62.12455993,14.63476015,14.63469356,4.24500021,75.16926278,625.9481416,49.29183728,574.3009894,45.22475431,89.18633981,69.63281329,5.483408407,10.81366019,1269.881944,8.24756264,0.121247942,2.184249743,1.336256115,stress
10.42.0.42-72.30.2.182-42276-443-6,928.4545561,922.658745,66.55043493,12.14225505,12.14182551,5.480895816,64.95011091,1448.621133,72.73068884,534.0264827,26.81178195,98.32218275,9.112886047,0.457529208,1.677817255,1991.760501,58.60124662,0.017064483,2.167053257,1.170984085,no stress
10.42.0.211-23.206.173.182-47917-80-6,1084.89246,1096.02065,186.6456182,21.54007021,21.53947179,8.66504224,57.35685198,7653.928029,85.07430714,1339.134218,14.88463379,99.72491015,3.693984081,0.041059066,0.27508985,8996.756232,362.5175932,0.002758487,2.096307006,1.099948727,stress
182.22.120.252-10.42.0.211-443-51980-6,786.831561,788.149775,87.05704116,26.28978385,26.28967641,3.311439975,77.22055986,1614.393557,33.51650465,3077.950009,63.9014727,96.11629528,124.3685989,2.582022647,3.883704721,4816.712165,24.74861046,0.040406309,2.22323026,1.211689004,no stress
172.217.5.227-10.42.0.211-443-37710-6,831.5413489,833.419685,59.32203318,18.96530703,18.96528144,3.127923693,72.53269987,672.8436584,29.24529373,1594.100713,69.2879289,97.92695434,33.74600579,1.46677737,2.073045663,2300.690377,47.2382042,0.021169306,2.202551616,1.243623179,stress
10.42.0.211-104.193.88.109-53762-80-6,944.9090072,948.46928,70.96209182,9.696207254,9.695728616,7.318541154,63.87634233,671.3858159,62.76822959,394.6424926,36.89534391,99.0963994,3.598508052,0.336426499,0.903600595,1069.626817,109.6683645,0.0091184,2.14373756,1.188268859,stress
172.217.10.133-10.42.0.151-443-44771-6,710.1602236,702.333625,74.18083456,20.96280027,20.96277194,3.538689182,85.40173074,1216.089899,35.84354026,2044.345274,60.25588419,93.92021385,132.337668,3.900575552,6.079786147,3392.772841,15.44794695,0.064733521,2.145438809,1.224485945,stress
172.217.10.42-10.42.0.211-443-53809-6,883.067829,894.047735,92.89939073,15.01633866,15.01599668,6.186554049,68.75749625,2644.02118,76.22692564,806.8862001,23.2624666,97.85215933,17.71103475,0.510607759,2.147840667,3468.618415,45.55838841,0.021949855,2.103883708,1.202609167,no stress
10.42.0.211-123.125.29.138-48801-443-6,774.7487653,773.830385,40.75553459,10.88736416,10.88708766,3.743379388,77.65997663,361.9512704,32.02121469,751.4308368,66.47781103,97.79199602,16.96623797,1.500974283,2.208003977,1130.348345,44.28977349,0.022578576,2.193235214,1.152520624,stress
202.77.129.150-10.42.0.211-80-57002-6,762.1334519,760.17294,87.10103008,25.22685463,25.2266485,3.452710667,79.77882014,1327.57142,29.58708439,3052.151049,68.02214124,96.60463659,107.2739606,2.390774371,3.395363407,4486.996429,28.45192841,0.035147003,2.229543797,1.201715017,stress
10.42.0.211-23.194.141.179-52791-443-6,749.609642,760.799895,75.58207808,11.91576363,11.91573186,6.343032675,80.90174187,1672.917509,68.89194481,732.7098774,30.17351912,96.99583899,22.69353478,0.934536065,3.00416101,2428.320921,32.28716392,0.030972061,2.176253226,1.133564383,stress
10.42.0.211-103.235.46.212-60285-80-6,808.6892215,818.2001,82.74570024,14.03442936,14.03433685,5.895907708,75.0562473,1431.671461,63.09227231,797.2338225,35.13326542,95.19216602,40.26558087,1.774462272,4.807833977,2269.170864,19.7993871,0.050506614,2.107770556,1.173623479,no stress
10.42.0.151-104.41.208.54-35546-443-6,688.5530722,676.809795,105.2726154,11.59719904,11.59677159,9.07741731,89.36096726,2310.680357,77.5793985,613.9724708,20.61367546,91.94077806,53.81877893,1.806926036,8.059221943,2978.471607,11.40814569,0.087656665,2.000688319,1.172592027,stress
172.217.10.109-10.42.0.151-443-58063-6,886.8757073,904.51681,86.60923406,16.96029286,16.96012561,5.106588357,68.41690251,1991.445754,56.77305618,1504.122317,42.88021435,99.19788579,12.16233471,0.346729461,0.802114214,3507.730406,123.6705248,0.008086001,2.003441273,1.15626363,stress
183.79.249.252-10.42.0.211-443-52908-6,986.1576488,972.641745,160.033288,15.63617385,15.63222812,10.23481124,62.50548077,3931.306001,81.54554039,882.8508873,18.31263012,99.23146228,6.837591585,0.141829484,0.768537724,4820.99448,129.1172303,0.0077449,2.214705366,1.089850645,no stress
198.11.136.24-10.42.0.211-443-45568-6,807.2450964,808.580905,53.07499521,14.58897459,14.58877887,3.63802095,74.65404334,490.0964855,42.50249563,604.3197163,52.40824381,91.1487279,58.68428852,5.089260565,8.851272103,1153.10049,10.29781108,0.097108016,2.150055855,1.326074644,stress
10.42.0.211-64.71.142.124-45519-443-6,821.7710711,820.986455,56.7290746,19.88157984,19.88153396,2.853348428,73.36819693,739.1089445,33.38592946,1438.140117,64.96152545,97.51922517,36.58459964,1.652545097,2.480774833,2213.833662,39.30998649,0.025438828,2.205687236,1.286092694,no stress
208.185.50.75-10.42.0.151-443-47080-6,907.9204495,865.59136,227.4109721,16.18431069,16.18426066,14.05132269,70.04306828,7365.368846,91.50389399,671.0711871,8.337074225,98.12818033,12.80085131,0.159031783,1.871819667,8049.240885,52.42394984,0.019075251,1.994152498,1.092544197,no stress
10.42.0.151-10.42.0.1-27806-53-17,686.7077456,578.500775,230.0423239,8.493145627,8.492981141,27.08564459,94.57428093,2585.932521,88.04420464,331.0070099,11.26991856,94.26322731,20.14477999,0.685876804,5.736772692,2937.084311,16.43140357,0.060859074,0.842191655,1.161965091,stress
209.10.120.26-10.42.0.211-80-55715-6,893.275059,890.907185,73.8780848,11.42091603,11.42052679,6.468665439,67.63765089,1700.613887,76.81094088,502.4594937,22.69438511,97.86677843,10.95220921,0.494674012,2.133221575,2214.025589,45.87745576,0.021797198,2.087810913,1.149983013,stress
10.42.0.211-66.102.255.61-45960-443-6,727.9050611,725.410545,43.84096396,9.488080426,9.488075589,4.620635786,82.72782344,431.5044433,57.72979004,280.0240281,37.46364283,88.628949,35.92694643,4.806567131,11.371051,747.4554178,7.794261853,0.128299513,2.14429926,1.298068321,stress
10.42.0.151-66.231.239.122-42287-80-6,889.4519838,901.462835,95.28041021,12.92894196,12.92878976,7.369544277,68.29662018,2494.4027,79.34091793,636.8939159,20.25805533,98.05883565,12.60789765,0.401026736,1.941164349,3143.904513,50.5154732,0.019795915,2.067025281,1.164519395,no stress
172.217.6.205-10.42.0.42-443-33472-6,632.3256164,620.117065,63.42162888,12.85225814,12.85218882,4.934668147,95.77183366,833.3317871,43.62603795,1010.627798,52.90772215,93.85134596,66.21109827,3.466239895,6.14865404,1910.170683,15.263722,0.06551482,1.998658102,1.209227877,stress
172.217.10.46-10.42.0.151-443-37232-6,899.2695183,900.66979,87.35549119,13.08534642,13.08493953,6.675825643,67.36743125,1889.539326,75.28702056,607.9200581,24.22203618,98.01341938,12.32160057,0.490943259,1.986580617,2509.780985,49.33775079,0.020268455,2.187693095,1.179701662,stress
172.217.11.10-10.42.0.151-443-48166-6,782.5798654,782.29079,52.26975529,10.97655669,10.97655117,4.761944639,77.01452213,504.6490604,42.03925687,678.2682499,56.50242005,97.4839469,17.50605088,1.458323075,2.516053102,1200.423361,38.74478914,0.025809922,2.221859086,1.158597211,no stress
10.42.0.211-23.206.173.182-40986-80-6,892.4232115,895.26673,70.54720669,12.78765366,12.78756047,5.516821815,67.66089618,2329.042196,78.01264903,652.5488439,21.85751036,99.40947589,3.876349007,0.129840608,0.590524107,2985.467389,168.341097,0.00594032,2.21423298,1.065048854,stress
151.101.45.140-10.42.0.151-443-56190-6,575.0112347,567.98149,52.81141338,9.036245196,9.036184058,5.844398003,105.157458,676.2607464,50.5111078,622.2881504,46.47979942,93.91966024,40.28680867,3.009092789,6.080339759,1338.835705,15.44644937,0.064739797,2.000846178,1.196191688,no stress
183.79.249.252-10.42.0.42-443-39956-6,879.1936337,896.076705,78.26708004,13.24655812,13.24653813,5.908484251,68.83949648,1557.547685,71.56020109,602.3508973,27.67449867,97.30905184,16.65718663,0.765300245,2.690948159,2176.555769,36.16162264,0.027653626,2.052180326,1.214014899,stress
10.42.0.211-104.192.108.27-52157-80-6,843.4305921,847.5458,108.7809271,14.78009439,14.77996575,7.359961597,72.37402378,2325.611688,69.11896336,1026.094165,30.49630572,98.75415154,12.94485161,0.38473092,1.245848462,3364.650704,79.26658381,0.012615657,2.217552546,1.166582579,no stress
151.101.20.166-10.42.0.211-443-49126-6,908.7053966,851.86073,195.7494774,17.62727864,17.62725845,11.10491763,68.64622264,4593.137814,82.48244767,941.080127,16.8996872,96.4728798,34.40658898,0.617865126,3.527120198,5568.62453,27.35174148,0.036560743,1.707330031,1.159827349,stress
10.42.0.211-66.198.24.240-34383-443-6,727.5379445,726.04358,61.46037008,9.75691347,9.756115081,6.29916113,83.06622908,1284.273812,76.08438409,375.3683781,22.23799286,92.98524005,28.31760248,1.677623046,7.014759947,1687.959792,13.25565533,0.075439499,2.166106081,1.160741386,no stress
10.42.0.211-54.230.49.105-51368-443-6,863.9242061,878.223585,89.01931816,19.29959464,19.29959245,4.612496781,70.30472858,2331.879929,59.30691971,1559.088357,39.65243959,97.44270844,40.91679679,1.040640709,2.557291562,3931.885083,38.10387126,0.026244053,2.065999712,1.154495836,stress
10.42.0.211-23.206.166.66-51075-80-6,943.7579479,948.93883,70.09530446,11.53066135,11.53024551,6.079035912,63.94083667,1886.120053,80.04897834,466.6827816,19.80652282,99.27573212,3.40469256,0.144498841,0.724267875,2356.207528,137.0704618,0.007295518,2.175117187,1.114506576,no stress
140.205.230.8-10.42.0.211-443-46196-6,874.8864626,871.49901,65.88067826,12.30031608,12.29975178,5.356015069,68.9692211,1637.059288,69.90292603,697.6274473,29.7889027,98.97607562,7.217074887,0.308171277,1.023924378,2341.90381,96.66346245,0.01034517,2.21266268,1.089802793,stress
10.42.0.211-72.30.3.43-52500-443-6,727.6910201,729.4157,37.85851171,10.01193488,10.01159456,3.781338189,82.68056772,407.8045431,52.42064604,326.2718435,41.94014292,88.14777719,43.87004083,5.639211041,11.85222281,777.9464275,7.437235921,0.134458556,2.155584665,1.306191325,no stress
202.77.129.150-10.42.0.42-80-59070-6,627.6920093,618.86808,121.4989763,17.38574042,17.38567925,6.988426915,99.34939869,1731.298492,63.28850988,771.3306579,28.19639027,76.80535488,232.9361137,8.515099852,23.19464512,2735.565264,3.311339944,0.301992552,2.147798001,1.27327471,stress
151.101.45.140-10.42.0.211-443-48557-6,859.448155,865.936675,73.95477906,13.17957595,13.17950361,5.611317036,70.34959384,1749.957535,75.02769617,554.0060807,23.75246203,95.11522121,28.45177796,1.219841802,4.884778794,2332.415394,19.47175609,0.051356436,2.17996806,1.190564985,no stress
202.77.129.185-10.42.0.42-80-39691-6,955.8419696,955.22752,52.2884896,12.03920939,12.03918527,4.343183003,62.96294272,1250.516003,68.38527887,575.6657119,31.4806529,99.57593103,2.451616203,0.134068222,0.424068971,1828.633331,234.8106981,0.00425875,2.181944976,1.166495588,stress
162.208.22.39-10.42.0.211-443-45089-6,939.5073557,948.463715,81.32129301,12.93323586,12.93310264,6.28777623,64.35759441,2305.538646,76.84403918,692.6553425,23.08633359,99.69931181,2.089014203,0.069627239,0.300688186,3000.283003,331.5704324,0.00301595,2.173943331,1.08336511,no stress
10.42.0.151-31.13.80.5-42847-443-6,881.6347983,886.289565,88.0259561,13.94247686,13.94242833,6.313509211,68.77250852,2721.194379,77.64551944,763.6267034,21.78903223,97.47053694,19.816917,0.565448329,2.529463064,3504.638,38.53408193,0.025951053,2.199626392,1.157033387,stress
172.217.6.234-10.42.0.211-443-40988-6,784.8952459,784.911595,51.86544993,10.88588995,10.88581181,4.764465757,76.78121063,545.0103281,44.51685433,662.9227159,54.14802703,97.59365007,16.34557197,1.335118637,2.40634993,1224.278616,40.55671574,0.024656829,2.220891365,1.163066297,no stress
10.42.0.151-31.13.80.52-45881-443-6,771.1281646,778.42712,58.18277518,8.71454202,8.714216562,6.676515535,78.26877103,387.8612292,52.79746604,321.4475402,43.75692724,92.70037765,25.31214766,3.445606716,7.299622345,734.620917,12.69933885,0.078744257,2.176096454,1.229480098,stress
202.77.129.146-10.42.0.211-80-55007-6,759.9483751,757.99901,58.64101485,9.599765974,9.599555562,6.10858796,79.42942702,1245.980948,74.53910443,399.7470296,23.91431878,93.92567798,25.85227211,1.546576786,6.074322021,1671.58025,15.46274262,0.06467158,2.106271014,1.17439959,no stress
10.42.0.211-52.84.29.154-47419-443-6,924.6921514,920.854115,83.54522854,11.86335512,11.86327797,7.042293491,65.43164199,1891.972035,76.64389046,572.730222,23.20133257,99.33731701,3.820704901,0.154776964,0.662682986,2468.522962,149.9017163,0.006671038,2.207497308,1.102817098,stress
10.42.0.211-10.42.0.1-46250-53-17,833.1884849,767.98649,277.5867761,15.75809771,15.75702713,17.61550037,78.42900831,4745.813954,87.77597901,585.5992087,10.83092265,88.6035999,75.32112569,1.393098341,11.3964001,5406.734289,7.774700702,0.128622315,1.373895671,1.220310931,stress
10.42.0.151-103.7.30.118-57562-80-6,790.8517698,797.179275,62.91192949,13.20364087,13.20358363,4.764741038,76.37395384,900.679576,46.3660959,1021.69336,52.5957661,98.06439971,20.16623735,1.038138001,1.935600286,1942.539173,50.66355921,0.019738053,2.145172798,1.143177769,stress
172.217.3.106-10.42.0.211-443-54359-6,897.3599667,903.219745,77.04722243,11.81925825,11.81910552,6.51878661,67.40230581,2167.320745,79.69186212,545.3804193,20.05350674,98.74616209,6.925014907,0.254631131,1.253837909,2719.626179,78.75512567,0.012697586,1.993597253,1.117636844,no stress
172.217.11.42-10.42.0.42-443-52474-6,975.7914597,993.79035,98.2013255,18.35895547,18.35891649,5.348960385,62.17675073,2045.219815,61.25548251,1287.799411,38.57031589,99.55038387,5.816304912,0.1742016,0.449616129,3338.835531,221.4119498,0.004516468,2.063755562,1.215813325,stress
172.217.6.206-10.42.0.151-443-54139-6,784.8865131,786.39606,43.32458491,11.11122847,11.11120423,3.899171458,76.6820831,424.4818452,35.70972767,747.9220513,62.91928164,97.86749901,16.29697841,1.370990697,2.132500994,1188.700875,45.89329584,0.021789675,2.17017285,1.160366974,no stress
202.77.129.150-10.42.0.211-443-35365-6,953.0614795,958.83432,76.37371195,12.37595027,12.37590957,6.171139209,63.37409949,1713.321356,73.4590825,616.1265089,26.41657847,99.53151944,2.900018946,0.124339039,0.46848056,2332.347884,212.4560289,0.004706856,2.149536707,1.135551181,no stress
172.217.10.234-10.42.0.151-443-36216-6,890.153209,890.982265,95.97833355,12.20437455,12.2024627,7.86425664,68.28004316,1760.262262,72.36136697,664.9013474,27.33295567,98.89402142,7.435906005,0.305677361,1.10597858,2432.599516,89.41766436,0.011183473,2.080083954,1.161429901,stress
172.217.10.78-10.42.0.151-443-41477-6,642.9506321,658.089645,143.0847505,14.72935941,14.72727012,9.714254814,98.12481285,3981.131854,82.17575513,758.534485,15.65714133,87.84182136,104.9886902,2.167103532,12.15817864,4844.655029,7.224916164,0.138409911,1.822723608,1.187028259,stress
10.42.0.211-10.42.0.1-38497-53-17,791.288552,796.334755,101.5165315,16.07743722,16.07681026,6.314223476,77.2633938,1497.772117,47.80097653,1615.23715,51.54984005,98.75633032,20.34119189,0.649183427,1.243669678,3133.350459,79.40720278,0.012593316,2.082964752,1.127653964,stress
10.42.0.211-64.71.142.110-41295-443-6,954.402507,954.65226,63.45514409,11.41414302,11.41414088,5.559343698,63.15114873,1871.431925,80.46130058,451.9555484,19.43160782,99.45190005,2.490820307,0.107091601,0.548099947,2325.878294,181.4484759,0.005511206,2.180440274,1.107989182,no stress
10.42.0.211-36.110.213.174-45121-443-6,1100.720361,1099.8783,120.6026006,18.80706876,18.80706816,6.412620818,55.19195751,4455.913666,80.55681657,1075.070269,19.43579812,99.96201596,0.40851032,0.007385307,0.037984043,5531.392445,2631.684482,0.000379985,2.186686569,1.089604491,stress
10.42.0.42-103.235.46.212-48461-80-6,580.131742,534.20817,142.8086768,19.15092258,19.14961001,7.457012904,108.7202092,5467.663989,78.13371653,1243.241815,17.76610702,81.24886445,286.923343,4.100176454,18.75113555,6997.829148,4.333010352,0.230786432,1.822211799,1.225026226,no stress
172.217.3.99-10.42.0.151-443-47155-6,747.4622462,753.929035,62.38947009,9.478467633,9.478463265,6.582231696,80.85922263,487.1442206,53.67818989,391.2426923,43.11084611,93.06813789,29.14037453,3.210964005,6.931862112,907.5272874,13.42613808,0.074481582,2.162612404,1.210710312,stress
10.42.0.211-10.42.0.1-61548-53-17,808.6577774,821.14283,66.00752208,15.14254839,15.14229244,4.359076186,74.72941635,1146.363599,61.70229971,646.889101,34.81839901,90.91511695,64.64174523,3.479301281,9.084883048,1857.894445,10.00729635,0.09992709,2.088665181,1.322867424,no stress
10.42.0.151-66.231.239.122-35962-80-6,837.3380852,768.42994,275.4499421,14.74945362,14.7405566,18.67526413,78.42698058,4506.155213,89.36652516,493.5405724,9.787946463,92.04842827,42.63433213,0.84552838,7.951571731,5042.330117,11.57613003,0.086384655,1.3346336,1.196135083,stress
172.217.10.110-10.42.0.151-443-37363-6,966.6197536,968.073295,57.90303289,12.19025493,12.19023836,4.74994438,62.29877967,963.5110071,61.02391492,612.5435354,38.79541003,99.5364464,2.852691361,0.180675045,0.4635536,1578.907234,214.7247837,0.004657124,2.134883265,1.189613335,stress
172.217.6.196-10.42.0.211-443-34291-6,698.951809,706.36914,74.24105803,18.87014276,18.87013404,3.934313533,86.95916952,1036.246292,48.00555043,880.4451302,40.78784496,78.4465367,241.9054123,11.20660461,21.5534633,2158.596834,3.639625596,0.274753535,2.069995524,1.319507175,stress
10.42.0.211-10.42.0.1-58605-53-17,786.5558513,786.41191,72.85403546,12.23018675,12.23018294,5.956902946,76.938913,2272.203165,77.13689912,640.7823527,21.7533205,95.14597612,32.69053478,1.109780376,4.854023879,2945.676053,19.60146437,0.051016597,2.19661369,1.164746087,no stress
10.42.0.1-10.42.0.42-53-28396-17,1046.969373,1046.9905,110.6208019,21.46512255,21.46509599,5.153513641,57.9694027,3305.089822,65.74889059,1718.935998,34.19517803,99.83670198,2.811579635,0.055931382,0.163298016,5026.837399,611.3773113,0.001635651,2.19176121,1.129588107,stress
158.85.48.247-10.42.0.42-5222-50344-6,694.6046528,691.77358,37.66786837,9.077391829,9.077264584,4.149635609,86.63159463,331.8344809,38.94383532,493.4808301,57.91452452,94.85450786,26.7694366,3.141640157,5.145492143,852.0847476,18.43448697,0.054246153,2.085861035,1.183205126,stress
10.42.0.211-54.192.36.221-37446-443-6,949.5429187,947.9036,74.19597864,10.64037818,10.63913432,6.973058419,63.57473761,887.210074,63.39784945,510.2519138,36.4613466,99.61531236,1.970456128,0.140803948,0.384687636,1399.432444,258.951167,0.003861732,2.117295593,1.155134695,stress
